Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity,BERT Score Predicate (Precision),BERT Score Predicate (Recall),BERT Score Predicate (F1),BERT Score Object (Precision),BERT Score Object (Recall),BERT Score Object (F1)
hasdescription,"unknown  status at birth, free before 13th amendment.",will populate the ontology based on the text in the form of the module relations,"like: name record module:1. has_name(agent, name): has_name(lewis temple, 'lewis temple') 2. has_surname(agent, surname): has_surname(lewis temple, 'temple') 3. has_first_name(agent, first_name): has_first_name(lewis temple, 'lewis').occupation record module: 1. has_occupation(agent, occupation): has_occupation(lewis temple, 'maker of items used in whaling, blacksmith, abolitionist, and inventor').age record module: 1. has_age(agent, age): has_age(lewis temple, 53) 2. has_birthdate(agent, date_of_birth): has_birthdate(lewis temple, 'october 22, 1800') 3. has_deathdate(agent, date_of_death): has_deathdate(lewis temple, 'may 18, 1854'). person status record module: 1. has_person_status (agent, person_status): has_person_status(lewis temple, 'slave, abolitionist, inventor'). race record module: 1. has_race_or_color(agent, race_or_color): has_race_or_color(lewis temple, african-american). note: the information is based on the provided text. if you don't know the answer, just say that you don't know, don't try to make up an answer.",21,0.4895562770562771,9,0.5263885368002993,0.0,0.0082428575411459,0.7985593,0.8049896,0.80176157,0.72504115,0.8401499,0.7783628
hasdescription,"unknown  status at birth, free before 13th amendment.",has_name,name,36,0.5952380952380952,14,0.6022012578616353,0.0,0.0,0.8034228,0.8245063,0.813828,0.85590315,0.8114226,0.8330695
hasdescription,"unknown  status at birth, free before 13th amendment.",has_name,lewis temple,36,0.5952380952380952,22,0.5241838873914345,0.0,0.0,0.8034228,0.8245063,0.813828,0.7396936,0.81858337,0.7771416
hasdescription,"unknown  status at birth, free before 13th amendment.",has_surname,surname,48,0.6168831168831169,20,0.5456723569931117,0.0,0.0,0.77186114,0.80641145,0.7887581,0.8569417,0.8093947,0.8324899
hasdescription,"unknown  status at birth, free before 13th amendment.",has_surname,temple,48,0.6168831168831169,14,0.4570230607966457,0.0,0.0,0.77186114,0.80641145,0.7887581,0.84516567,0.8089931,0.8266839
hasdescription,"unknown  status at birth, free before 13th amendment.",has_first_name,first_name,43,0.6726190476190476,19,0.4678346810422282,0.0,0.0,0.7717263,0.807881,0.78938997,0.8061881,0.820899,0.81347704
hasdescription,"unknown  status at birth, free before 13th amendment.",has_first_name,lewis,43,0.6726190476190476,7,0.4410901467505241,0.0,0.0,0.7717263,0.807881,0.78938997,0.7297525,0.8162504,0.77058166
hasdescription,"unknown  status at birth, free before 13th amendment.",has_occupation,occupation,64,0.8074074074074075,22,0.459958071278826,0.0,0.0,0.80491954,0.82384735,0.8142735,0.8585088,0.8095725,0.8333229
hasdescription,"unknown  status at birth, free before 13th amendment.",has_occupation,maker of items used in whaling,64,0.8074074074074075,29,0.6031081943305078,0.0,0.0,0.80491954,0.82384735,0.8142735,0.840235,0.84478587,0.84250426
hasdescription,"unknown  status at birth, free before 13th amendment.",has_occupation,blacksmith,64,0.8074074074074075,16,0.4678346810422282,0.0,0.0,0.80491954,0.82384735,0.8142735,0.8134216,0.82360804,0.8184832
hasdescription,"unknown  status at birth, free before 13th amendment.",has_occupation,abolitionist,64,0.8074074074074075,22,0.4392033542976938,0.0,0.0,0.80491954,0.82384735,0.8142735,0.8026707,0.8222253,0.81233025
hasdescription,"unknown  status at birth, free before 13th amendment.",has_occupation,and inventor,64,0.8074074074074075,22,0.5406708595387841,0.0,0.0,0.80491954,0.82384735,0.8142735,0.86533093,0.823703,0.844004
hasdescription,"unknown  status at birth, free before 13th amendment.",has_age,age,38,0.6190476190476191,7,0.450733752620545,0.0,0.0,0.81508696,0.8148171,0.814952,0.8594523,0.81123316,0.8346469
hasdescription,"unknown  status at birth, free before 13th amendment.",has_age,53,38,0.6190476190476191,4,0.0,0.0,0.0,0.81508696,0.8148171,0.814952,0.86132836,0.81107205,0.83544505
hasdescription,"unknown  status at birth, free before 13th amendment.",has_birthdate,date_of_birth,37,0.6318681318681318,21,0.5193033381712627,0.0,0.0,0.8035061,0.8207175,0.8120206,0.83049506,0.84083915,0.83563507
hasdescription,"unknown  status at birth, free before 13th amendment.",has_birthdate,october 22,37,0.6318681318681318,19,0.459958071278826,0.0,0.0,0.8035061,0.8207175,0.8120206,0.7774789,0.81989306,0.7981229
hasdescription,"unknown  status at birth, free before 13th amendment.",has_birthdate,1800,37,0.6318681318681318,4,0.0,0.0,0.0,0.8035061,0.8207175,0.8120206,0.85824376,0.81117415,0.8340454
hasdescription,"unknown  status at birth, free before 13th amendment.",has_deathdate,date_of_death,44,0.63003663003663,21,0.4725581895393216,0.0,0.0,0.8084204,0.8080182,0.8082193,0.8038219,0.831115,0.81724066
hasdescription,"unknown  status at birth, free before 13th amendment.",has_deathdate,may 18,44,0.63003663003663,10,0.290356394129979,0.0,0.0,0.8084204,0.8080182,0.8082193,0.8359478,0.82027525,0.8280373
hasdescription,"unknown  status at birth, free before 13th amendment.",has_deathdate,1854,44,0.63003663003663,4,0.0,0.0,0.0,0.8084204,0.8080182,0.8082193,0.80668145,0.81908715,0.81283695
hasdescription,"unknown  status at birth, free before 13th amendment.",has_person_status,slave,45,0.6675070028011204,10,0.5522012578616352,0.0,0.0,0.7771989,0.801267,0.78904945,0.8563448,0.8087365,0.8318601
hasdescription,"unknown  status at birth, free before 13th amendment.",has_person_status,abolitionist,45,0.6675070028011204,22,0.4392033542976938,0.0,0.0,0.7771989,0.801267,0.78904945,0.8026707,0.8222253,0.81233025
hasdescription,"unknown  status at birth, free before 13th amendment.",has_person_status,inventor,45,0.6675070028011204,16,0.5261680143755615,0.0,0.0,0.7771989,0.801267,0.78904945,0.8568018,0.8099006,0.8326913
hasdescription,"unknown  status at birth, free before 13th amendment.",has_race_or_color,race_or_color,39,0.5896358543417367,12,0.461607574815122,0.0,0.0,0.761117,0.81070685,0.78512967,0.7949424,0.83066225,0.8124099
hasdescription,"unknown  status at birth, free before 13th amendment.",has_race_or_color,african-american,39,0.5896358543417367,23,0.4292889587700908,0.0,0.0,0.761117,0.81070685,0.78512967,0.80999833,0.838651,0.8240757
hasdescription,"unknown  status at birth, free before 13th amendment.",will populate the ontology based on the text in the form of the module relations,"like: name record module:1. has_name(agent, name): has_name(lewis temple, 'lewis temple') 2. has_surname(agent, surname): has_surname(lewis temple, 'temple') 3. has_first_name(agent, first_name): has_first_name(lewis temple, 'lewis').occupation record module: 1. has_occupation(agent, occupation): has_occupation(lewis temple, 'maker of items used in whaling, blacksmith, abolitionist, and inventor').age record module: 1. has_age(agent, age): has_age(lewis temple, 53) 2. has_birthdate(agent, date_of_birth): has_birthdate(lewis temple, 'october 22, 1800') 3. has_deathdate(agent, date_of_death): has_deathdate(lewis temple, 'may 18, 1854'). person status record module: 1. has_person_status (agent, person_status): has_person_status(lewis temple, 'slave, abolitionist, inventor'). race record module: 1. has_race_or_color(agent, race_or_color): has_race_or_color(lewis temple, african-american). note: the information is based on the provided text. if you don't know the answer, just say that you don't know, don't try to make up an answer. i hope this is correct. please let me know if i made any mistakes.",21,0.4895562770562771,9,0.5253642297724167,0.0,0.008083562175104,0.7985593,0.8049896,0.80176157,0.7251662,0.8387645,0.7778396
